id,activity_month,registration_month,region,operating_system,user_class
id_14786,17,14,EMEA,Windows,Retained
id_14795,17,16,ROW,Windows,Retained
id_14799,17,14,EMEA,Windows,Retained
id_14805,17,16,ROW,Windows,Retained
id_14806,17,16,ROW,Windows,Retained
id_14808,17,15,ROW,Windows,Resurrected
id_14818,17,17,ROW,Windows,New
id_14829,17,17,ROW,Windows,New
id_14830,17,17,ROW,Windows,New
id_14848,17,17,America,Windows,New
id_14850,17,4,ROW,Windows,Resurrected
id_14851,17,12,ROW,Windows,Resurrected
id_14867,17,11,ROW,Windows,Resurrected
id_14871,17,15,ROW,Mac,Retained
id_14883,17,16,America,Windows,Retained
id_14901,17,17,ROW,Windows,New
id_14910,17,15,ROW,Windows,Retained
id_14916,17,16,ROW,Windows,Retained
id_14926,17,17,ROW,Windows,New
id_14928,17,11,ROW,Windows,Resurrected
id_14930,17,17,ROW,Unknown,New
id_14937,17,17,ROW,Windows,New
id_14943,17,16,ROW,Windows,Retained
id_14945,17,16,ROW,Windows,Retained
id_14955,17,16,ROW,Windows,Retained
id_14963,17,10,America,Windows,Resurrected
id_14967,17,17,ROW,Windows,New
id_14970,17,10,ROW,Windows,Resurrected
id_14981,17,17,America,Mac,New
id_14985,17,17,EMEA,Windows,New
id_15000,17,16,ROW,Windows,Retained
id_15007,17,17,ROW,Windows,New
id_15019,17,15,ROW,Mac,Retained
id_15030,17,17,ROW,Windows,New
id_15039,17,7,EMEA,Windows,Retained
id_15052,17,12,America,Mac,Resurrected
id_15054,17,9,ROW,Windows,Resurrected
id_15067,17,17,EMEA,Windows,New
id_15085,17,15,ROW,Mac,Resurrected
id_15086,17,17,EMEA,Mac,New
id_15088,17,2,America,Windows,Retained
id_15089,17,17,ROW,Windows,New
id_15095,17,11,ROW,Windows,Retained
id_15096,17,11,ROW,Windows,Resurrected
id_15097,17,17,EMEA,Windows,New
id_15102,17,17,America,Windows,New
id_15106,17,16,ROW,Windows,Retained
id_15110,17,16,EMEA,Mac,Retained
id_15113,17,17,ROW,Windows,New
id_15128,17,17,EMEA,Mac,New
id_15148,17,17,ROW,Windows,New
id_15164,17,14,EMEA,Windows,Retained
id_15169,17,2,EMEA,Windows,Resurrected
id_15171,17,15,ROW,Windows,Retained
id_15175,17,16,ROW,Windows,Retained
id_15183,17,2,America,Windows,Retained
id_15204,17,17,EMEA,Windows,New
id_15209,17,10,ROW,Windows,Retained
id_15212,17,17,ROW,Windows,New
id_15228,17,7,ROW,Windows,Resurrected
id_15250,17,17,ROW,Linux,New
id_15251,17,17,ROW,Windows,New
id_15259,17,16,ROW,Windows,Retained
id_15260,17,17,ROW,Unknown,New
id_15261,17,2,America,Windows,Retained
id_15271,17,11,ROW,Windows,Retained
id_15290,17,15,ROW,Unknown,Retained
id_15308,17,16,America,Windows,Resurrected
id_15338,17,16,ROW,Windows,Retained
id_15351,17,13,ROW,Windows,Resurrected
id_15355,17,12,America,Windows,Retained
id_15361,17,2,ROW,Windows,Resurrected
id_15373,17,14,America,Windows,Retained
id_15377,17,15,ROW,Windows,Retained
id_15378,17,16,ROW,Windows,Retained
id_15400,17,17,ROW,Windows,New
id_15405,17,14,ROW,Windows,Retained
id_15411,17,14,ROW,Windows,Retained
id_15426,17,16,ROW,Windows,Retained
id_15427,17,17,ROW,Windows,New
id_15430,17,16,America,Windows,Retained
id_15431,17,15,EMEA,Mac,Retained
id_15436,17,16,America,Windows,Retained
id_15439,17,17,EMEA,Mac,New
id_15444,17,15,ROW,Unknown,Resurrected
id_15448,17,16,America,Windows,Retained
id_15460,17,17,ROW,Windows,New
id_15462,17,15,ROW,Windows,Retained
id_15475,17,14,ROW,Windows,Retained
id_15478,17,12,America,Mac,Resurrected
id_15479,17,15,ROW,Windows,Resurrected
id_15482,17,15,ROW,Windows,Resurrected
id_15496,17,12,ROW,Mac,Retained
id_15497,17,17,ROW,Windows,New
id_15498,17,3,ROW,Windows,Retained
id_15506,17,17,EMEA,Windows,New
id_15527,17,10,ROW,Mac,Resurrected
id_15533,17,17,ROW,Windows,New
id_15544,17,16,America,Windows,Retained
id_15548,17,17,America,Windows,New
id_15551,17,8,America,Windows,Resurrected
id_15552,17,4,ROW,Windows,Retained
id_15557,17,17,ROW,Linux,New
id_15558,17,3,EMEA,Windows,Resurrected
id_15563,17,5,America,Windows,Retained
id_15574,17,17,EMEA,Windows,New
id_15576,17,16,ROW,Windows,Retained
id_15586,17,17,America,Windows,New
id_15587,17,15,ROW,Unknown,Retained
id_15590,17,17,ROW,Windows,New
id_15592,17,17,ROW,Windows,New
id_15594,17,17,ROW,Windows,New
id_15606,17,17,ROW,Windows,New
id_15617,17,1,ROW,Windows,Retained
id_15633,17,17,ROW,Windows,New
id_15649,17,16,America,Mac,Retained
id_15655,17,15,ROW,Windows,Retained
id_15657,17,16,ROW,Windows,Retained
id_15661,17,7,ROW,Windows,Resurrected
id_15664,17,14,America,Linux,Retained
id_15669,17,10,ROW,Windows,Resurrected
id_15676,17,17,ROW,Windows,New
id_15685,17,17,ROW,Windows,New
id_15693,17,7,ROW,Windows,Resurrected
id_15700,17,17,ROW,Windows,New
id_15712,17,14,ROW,Windows,Retained
id_15715,17,3,America,Windows,Resurrected
id_15785,17,15,ROW,Windows,Retained
id_15790,17,17,ROW,Windows,New
id_15803,17,17,America,Mac,New
id_15805,17,16,America,Windows,Retained
id_15845,17,16,EMEA,Windows,Retained
id_15851,17,17,America,Windows,New
id_15860,17,17,ROW,Windows,New
id_15866,17,14,America,Windows,Retained
id_15871,17,16,America,Mac,Retained
id_15875,17,17,ROW,Windows,New
id_15879,17,17,ROW,Windows,New
id_15882,17,8,America,Windows,Resurrected
id_15886,17,17,ROW,Windows,New
id_15889,17,16,ROW,Windows,Retained
id_15894,17,15,America,Windows,Retained
id_15905,17,17,ROW,Windows,New
id_15907,17,17,ROW,Windows,New
id_15944,17,13,ROW,Unknown,Retained
id_15956,17,17,ROW,Unknown,New
id_15958,17,16,EMEA,Windows,Retained
id_15961,17,7,EMEA,Windows,Resurrected
id_15981,17,9,America,Windows,Retained
id_15992,17,17,EMEA,Mac,New
id_16002,17,15,ROW,Mac,Retained
id_16013,17,15,America,Windows,Retained
id_16045,17,16,ROW,Windows,Retained
id_16046,17,16,ROW,Windows,Retained
id_16057,17,15,ROW,Mac,Resurrected
id_16067,17,14,ROW,Windows,Resurrected
id_16072,17,15,ROW,Windows,Retained
id_16074,17,17,ROW,Mac,New
id_16083,17,16,ROW,Windows,Retained
id_16086,17,12,ROW,Windows,Retained
id_16102,17,16,ROW,Windows,Retained
id_16121,17,16,ROW,Windows,Retained
id_16125,17,13,EMEA,Windows,Retained
id_16127,17,15,ROW,Mac,Retained
id_16129,17,5,EMEA,Windows,Retained
id_16130,17,17,ROW,Windows,New
id_16138,17,17,America,Windows,New
id_16146,17,17,ROW,Windows,New
id_16169,17,14,ROW,Mac,Retained
id_16179,17,10,America,Windows,Resurrected
id_16181,17,17,ROW,Mac,New
id_16187,17,16,America,Mac,Retained
id_16190,17,3,ROW,Windows,Resurrected
id_16191,17,11,ROW,Unknown,Resurrected
id_16194,17,12,ROW,Windows,Retained
id_16208,17,17,ROW,Windows,New
id_16226,17,16,ROW,Windows,Retained
id_16227,17,16,EMEA,Linux,Retained
id_16270,17,15,ROW,Windows,Retained
id_16288,17,16,ROW,Windows,Retained
id_16292,17,15,ROW,Windows,Retained
id_16295,17,15,ROW,Windows,Retained
id_16296,17,15,ROW,Windows,Retained
id_16306,17,17,ROW,Windows,New
id_16321,17,14,America,Windows,Retained
id_16323,17,16,ROW,Windows,Retained
id_16346,17,17,America,Windows,New
id_16363,17,13,America,Windows,Retained
id_16369,17,12,ROW,Windows,Resurrected
id_16383,17,17,ROW,Unknown,New
id_16384,17,17,ROW,Windows,New
id_16388,17,17,ROW,Windows,New
id_16390,17,14,America,Windows,Retained
id_16406,17,8,EMEA,Windows,Resurrected
id_16408,17,15,ROW,Windows,Retained
id_16417,17,16,EMEA,Windows,Retained
id_16425,17,14,ROW,Windows,Retained
id_16426,17,14,ROW,Mac,Retained
id_16427,17,14,ROW,Windows,Resurrected
id_16428,17,17,EMEA,Windows,New
id_16430,17,16,ROW,Windows,Retained
id_16449,17,14,ROW,Windows,Resurrected
id_16452,17,11,ROW,Windows,Retained
id_16458,17,17,EMEA,Windows,New
id_16464,17,17,America,Linux,New
id_16469,17,15,ROW,Windows,Retained
id_16474,17,14,ROW,Windows,Retained
id_16478,17,17,ROW,Windows,New
id_16482,17,17,ROW,Windows,New
id_16487,17,1,ROW,Windows,Resurrected
id_16508,17,15,ROW,Windows,Resurrected
id_16511,17,17,ROW,Windows,New
id_16513,17,16,ROW,Windows,Retained
id_16527,17,4,EMEA,Windows,Retained
id_16532,17,15,ROW,Windows,Retained
id_16577,17,16,America,Windows,Retained
id_16580,17,16,ROW,Windows,Retained
id_16583,17,15,ROW,Windows,Retained
id_16588,17,17,ROW,Windows,New
id_16593,17,17,America,Mac,New
id_16597,17,13,America,Windows,Retained
id_16599,17,13,ROW,Windows,Resurrected
id_16600,17,15,EMEA,Unknown,Resurrected
id_16606,17,15,ROW,Windows,Retained
id_16610,17,16,America,Mac,Retained
id_16612,17,17,EMEA,Windows,New
id_16632,17,16,ROW,Windows,Retained
id_16635,17,17,ROW,Linux,New
id_16639,17,17,ROW,Windows,New
id_16640,17,17,ROW,Windows,New
id_16642,17,17,ROW,Windows,New
id_16649,17,15,ROW,Windows,Resurrected
id_16650,17,17,ROW,Mac,New
id_16664,17,17,ROW,Mac,New
id_16677,17,13,America,Windows,Resurrected
id_16688,17,3,ROW,Windows,Retained
id_16711,17,14,ROW,Windows,Retained
id_16714,17,17,ROW,Windows,New
id_16716,17,15,EMEA,Windows,Retained
id_16721,17,8,ROW,Windows,Resurrected
id_16722,17,15,ROW,Windows,Resurrected
id_16740,17,4,ROW,Windows,Resurrected
id_16743,17,13,America,Mac,Retained
id_16756,17,17,EMEA,Windows,New
id_16758,17,16,ROW,Windows,Retained
id_16759,17,17,ROW,Linux,New
id_16772,17,17,ROW,Windows,New
id_16783,17,17,ROW,Windows,New
id_16785,17,15,ROW,Windows,Retained
id_16787,17,16,ROW,Windows,Retained
id_16796,17,16,ROW,Unknown,Retained
id_16805,17,13,ROW,Windows,Resurrected
id_16811,17,14,ROW,Mac,Resurrected
id_16812,17,17,ROW,Windows,New
id_16813,17,17,ROW,Windows,New
id_16830,17,3,ROW,Windows,Resurrected
id_16831,17,16,ROW,Linux,Retained
id_16833,17,16,ROW,Windows,Resurrected
id_16837,17,17,ROW,Windows,New
id_16841,17,3,ROW,Windows,Resurrected
id_16844,17,16,EMEA,Windows,Retained
id_16846,17,15,EMEA,Windows,Resurrected
id_16856,17,12,ROW,Linux,Retained
id_16859,17,17,EMEA,Windows,New
id_16867,17,15,EMEA,Windows,Resurrected
id_16873,17,16,ROW,Windows,Retained
id_16900,17,16,America,Windows,Retained
id_16909,17,17,America,Windows,New
id_16912,17,15,ROW,Windows,Retained
id_16914,17,10,ROW,Windows,Resurrected
id_16940,17,12,ROW,Windows,Retained
id_16943,17,13,America,Windows,Retained
id_16945,17,14,ROW,Linux,Resurrected
id_16951,17,14,ROW,Windows,Resurrected
id_16966,17,17,America,Windows,New
id_16967,17,16,ROW,Windows,Retained
id_16974,17,17,ROW,Windows,New
id_16977,17,4,ROW,Unknown,Resurrected
id_16980,17,17,EMEA,Windows,New
id_16983,17,1,America,Windows,Retained
id_17000,17,13,ROW,Windows,Retained
id_17002,17,15,ROW,Windows,Retained
id_17003,17,17,ROW,Windows,New
id_17006,17,17,ROW,Unknown,New
id_17012,17,17,ROW,Windows,New
id_17014,17,13,America,Windows,Retained
id_17034,17,17,ROW,Windows,New
id_17037,17,16,ROW,Windows,Retained
id_17049,17,17,ROW,Mac,New
id_17064,17,17,ROW,Windows,New
id_17073,17,17,ROW,Windows,New
id_17074,17,17,ROW,Windows,New
id_17083,17,17,ROW,Windows,New
id_17090,17,13,EMEA,Mac,Retained
id_17097,17,8,ROW,Mac,Resurrected
id_17105,17,16,ROW,Windows,Retained
id_17106,17,15,ROW,Windows,Retained
id_17120,17,17,ROW,Windows,New
id_17123,17,16,ROW,Mac,Retained
id_17126,17,17,ROW,Windows,New
id_17133,17,17,America,Windows,New
id_17134,17,16,ROW,Windows,Retained
id_17138,17,17,America,Mac,New
id_17140,17,3,EMEA,Windows,Resurrected
id_17150,17,15,ROW,Windows,Retained
id_17154,17,8,America,Windows,Resurrected
id_17160,17,12,ROW,Windows,Resurrected
id_17173,17,17,ROW,Windows,New
id_17195,17,14,ROW,Windows,Retained
id_17196,17,16,America,Windows,Retained
id_17206,17,13,ROW,Windows,Resurrected
id_17207,17,10,America,Windows,Retained
id_17225,17,16,EMEA,Linux,Retained
id_17240,17,15,ROW,Windows,Retained
id_17260,17,17,EMEA,Windows,New
id_17261,17,17,EMEA,Unknown,New
id_17266,17,9,EMEA,Windows,Retained
id_17271,17,13,America,Mac,Resurrected
id_17308,17,15,ROW,Windows,Retained
id_17317,17,17,EMEA,Windows,New
id_17320,17,15,ROW,Windows,Retained
id_17326,17,15,ROW,Windows,Retained
id_17329,17,12,ROW,Windows,Retained
id_17346,17,17,ROW,Windows,New
id_17370,17,17,ROW,Windows,New
id_17399,17,15,ROW,Windows,Retained
id_17401,17,15,ROW,Windows,Retained
id_17424,17,2,ROW,Windows,Resurrected
id_17425,17,17,ROW,Windows,New
id_17428,17,17,ROW,Windows,New
id_17432,17,17,ROW,Windows,New
id_17438,17,15,ROW,Windows,Retained
id_17453,17,14,EMEA,Mac,Retained
id_17461,17,11,ROW,Windows,Retained
id_17493,17,15,ROW,Linux,Retained
id_17496,17,17,ROW,Windows,New
id_17497,17,11,EMEA,Windows,Resurrected
id_17503,17,17,ROW,Windows,New
id_17519,17,14,ROW,Mac,Retained
id_17535,17,15,ROW,Windows,Resurrected
id_17543,17,17,ROW,Windows,New
id_17544,17,17,ROW,Windows,New
id_17545,17,16,ROW,Windows,Retained
id_17604,17,4,America,Windows,Resurrected
id_17606,17,16,America,Unknown,Retained
id_17607,17,17,America,Windows,New
id_17608,17,17,America,Mac,New
id_17609,17,16,ROW,Windows,Retained
id_17619,17,17,ROW,Windows,New
id_17625,17,13,ROW,Windows,Resurrected
id_17634,17,15,ROW,Windows,Retained
id_17648,17,13,ROW,Windows,Resurrected
id_17652,17,17,ROW,Windows,New
id_17654,17,12,ROW,Windows,Resurrected
id_17660,17,17,ROW,Windows,New
id_17675,17,17,ROW,Unknown,New
id_17676,17,17,ROW,Windows,New
id_17679,17,15,ROW,Windows,Retained
id_17685,17,2,ROW,Windows,Retained
id_17696,17,9,ROW,Windows,Resurrected
id_17697,17,16,EMEA,Windows,Retained
id_17702,17,14,America,Mac,Retained
id_17725,17,17,ROW,Windows,New
id_17727,17,17,ROW,Windows,New
id_17728,17,9,ROW,Windows,Resurrected
id_17735,17,8,ROW,Windows,Retained
id_17741,17,14,ROW,Windows,Retained
id_17750,17,15,ROW,Windows,Retained
id_17751,17,17,EMEA,Windows,New
id_17757,17,17,ROW,Windows,New
id_17758,17,10,ROW,Windows,Resurrected
id_17783,17,17,ROW,Mac,New
id_17786,17,12,ROW,Windows,Resurrected
id_17790,17,16,ROW,Windows,Retained
id_17791,17,15,ROW,Windows,Retained
id_17801,17,16,ROW,Windows,Retained
id_17804,17,17,ROW,Unknown,New
id_17805,17,17,ROW,Windows,New
id_17821,17,16,ROW,Windows,Retained
id_17823,17,17,ROW,Windows,New
id_17832,17,13,ROW,Windows,Retained
id_17834,17,7,EMEA,Windows,Resurrected
id_17841,17,17,ROW,Windows,New
id_17857,17,9,EMEA,Mac,Resurrected
id_17867,17,16,ROW,Windows,Retained
id_17868,17,17,America,Mac,New
id_17870,17,16,EMEA,Mac,Retained
id_17875,17,14,ROW,Windows,Resurrected
id_17877,17,17,EMEA,Windows,New
id_17881,17,17,EMEA,Windows,New
id_17882,17,15,ROW,Windows,Retained
id_17887,17,17,ROW,Windows,New
id_17889,17,9,EMEA,Windows,Resurrected
id_17895,17,16,EMEA,Windows,Retained
id_17900,17,14,ROW,Unknown,Retained
id_17901,17,14,America,Linux,Retained
id_17906,17,17,ROW,Windows,New
id_17924,17,17,ROW,Mac,New
id_17937,17,17,EMEA,Windows,New
id_17941,17,17,EMEA,Windows,New
id_17950,17,17,EMEA,Windows,New
id_17960,17,9,EMEA,Windows,Retained
id_17965,17,9,EMEA,Mac,Retained
id_17969,17,9,EMEA,Windows,Resurrected
id_17970,17,9,EMEA,Windows,Retained
id_17979,17,9,EMEA,Windows,Resurrected
id_17983,17,9,EMEA,Windows,Retained
id_17985,17,10,EMEA,Windows,Retained
id_17986,17,9,EMEA,Windows,Resurrected
id_17989,17,9,EMEA,Linux,Resurrected
id_17991,17,9,EMEA,Windows,Resurrected
id_17994,17,9,EMEA,Windows,Resurrected
id_18002,17,9,EMEA,Windows,Retained
id_18008,17,9,EMEA,Windows,Retained
id_18009,17,16,EMEA,Windows,Resurrected
id_18010,17,9,EMEA,Windows,Retained
id_18012,17,9,ROW,Mac,Retained
id_18014,17,9,EMEA,Windows,Retained
id_18017,17,9,EMEA,Windows,Retained
id_18020,17,9,EMEA,Windows,Resurrected
id_18021,17,9,EMEA,Windows,Retained
id_18024,17,9,EMEA,Windows,Retained
id_18030,17,17,EMEA,Windows,New
id_18031,17,9,EMEA,Windows,Retained
id_18032,17,9,EMEA,Mac,Retained
id_18055,17,2,ROW,Windows,Retained
id_18058,17,14,ROW,Windows,Retained
id_18059,17,14,ROW,Windows,Retained
id_18061,17,12,ROW,Windows,Resurrected
id_18062,17,14,ROW,Windows,Retained
id_18063,17,14,ROW,Windows,Resurrected
id_18064,17,14,ROW,Windows,Retained
id_18066,17,14,ROW,Windows,Retained
id_18067,17,14,ROW,Windows,Retained
id_18069,17,14,ROW,Windows,Retained
id_18070,17,14,ROW,Windows,Retained
id_18073,17,15,ROW,Windows,Retained
id_18074,17,14,ROW,Windows,Retained
id_18078,17,14,ROW,Windows,Retained
id_18081,17,13,ROW,Windows,Retained
id_18088,17,17,ROW,Windows,New
id_18089,17,14,ROW,Linux,Retained
id_18108,17,16,ROW,Windows,Retained
id_18110,17,17,ROW,Windows,New
id_18120,17,14,ROW,Windows,Retained
id_18133,17,16,ROW,Windows,Retained
id_18144,17,17,ROW,Windows,New
id_18156,17,17,ROW,Mac,New
id_18159,17,17,EMEA,Windows,New
id_18168,17,17,ROW,Windows,New
id_18183,17,11,EMEA,Windows,Retained
id_18187,17,15,ROW,Windows,Retained
id_18189,17,15,ROW,Windows,Retained
id_18198,17,16,ROW,Windows,Retained
id_18208,17,17,America,Windows,New
id_18210,17,15,ROW,Windows,Retained
id_18212,17,17,America,Windows,New
id_18225,17,17,ROW,Windows,New
id_18227,17,17,ROW,Windows,New
id_18254,17,13,ROW,Windows,Retained
id_18260,17,14,ROW,Mac,Resurrected
id_18263,17,10,ROW,Windows,Retained
id_18301,17,16,ROW,Windows,Retained
id_18309,17,17,ROW,Windows,New
id_18314,17,13,ROW,Windows,Retained
id_18321,17,9,EMEA,Windows,Resurrected
id_18338,17,10,ROW,Windows,Retained
id_18341,17,8,ROW,Windows,Retained
id_18342,17,15,ROW,Windows,Retained
id_18352,17,14,EMEA,Windows,Resurrected
id_18372,17,17,ROW,Windows,New
id_18378,17,5,ROW,Windows,Retained
id_18399,17,10,ROW,Windows,Retained
id_18401,17,16,ROW,Linux,Retained
id_18402,17,17,ROW,Windows,New
id_18405,17,5,ROW,Windows,Resurrected
id_18406,17,11,ROW,Windows,Retained
id_18415,17,17,ROW,Windows,New
id_18422,17,5,EMEA,Windows,Retained
id_18424,17,17,ROW,Windows,New
id_18447,17,16,America,Windows,Retained
id_18454,17,16,America,Mac,Retained
id_18456,17,17,ROW,Windows,New
id_18458,17,16,ROW,Windows,Retained
id_18462,17,13,EMEA,Windows,Resurrected
id_18464,17,17,America,Windows,New
id_18468,17,15,ROW,Windows,Retained
id_18469,17,14,ROW,Windows,Retained
id_18474,17,17,ROW,Windows,New
id_18476,17,17,ROW,Windows,New
id_18511,17,17,ROW,Windows,New
id_18520,17,15,ROW,Windows,Resurrected
id_18522,17,17,ROW,Windows,New
id_18535,17,17,ROW,Windows,New
id_18539,17,11,ROW,Windows,Resurrected
id_18544,17,11,EMEA,Windows,Retained
id_18556,17,2,ROW,Windows,Retained
id_18558,17,15,ROW,Windows,Retained
id_18562,17,13,America,Windows,Resurrected
id_18571,17,16,America,Windows,Retained
id_18581,17,16,ROW,Windows,Retained
id_18589,17,9,America,Windows,Retained
id_18622,17,17,ROW,Windows,New
id_18627,17,14,ROW,Windows,Retained
id_18642,17,17,EMEA,Mac,New
id_18650,17,17,EMEA,Windows,New
id_18652,17,17,EMEA,Mac,New
id_18676,17,17,ROW,Windows,New
id_18688,17,16,America,Windows,Retained
id_18701,17,14,America,Windows,Retained
id_18707,17,17,ROW,Windows,New
id_18713,17,15,ROW,Windows,Retained
id_18733,17,9,ROW,Unknown,Resurrected
id_18737,17,17,ROW,Mac,New
id_18759,17,17,ROW,Windows,New
id_18772,17,16,ROW,Windows,Retained
id_18773,17,17,ROW,Windows,New
id_18775,17,11,ROW,Windows,Resurrected
id_18783,17,15,ROW,Windows,Retained
id_18790,17,17,ROW,Windows,New
id_18791,17,17,ROW,Windows,New
id_18799,17,13,ROW,Mac,Retained
id_18803,17,16,ROW,Windows,Retained
id_18805,17,17,ROW,Windows,New
id_18807,17,16,ROW,Windows,Retained
id_18813,17,16,ROW,Windows,Retained
id_18821,17,15,ROW,Windows,Resurrected
id_18827,17,17,ROW,Windows,New
id_18835,17,17,EMEA,Windows,New
id_18839,17,2,ROW,Windows,Retained
id_18848,17,17,ROW,Windows,New
id_18852,17,17,ROW,Unknown,New
id_18867,17,14,EMEA,Mac,Retained
id_18876,17,17,ROW,Windows,New
id_18887,17,15,EMEA,Mac,Resurrected
id_18903,17,17,America,Mac,New
id_18906,17,17,EMEA,Linux,New
id_18915,17,16,EMEA,Windows,Retained
id_18925,17,17,ROW,Windows,New
id_18939,17,17,ROW,Windows,New
id_18943,17,13,ROW,Windows,Retained
id_18948,17,13,EMEA,Windows,Retained
id_18950,17,17,ROW,Mac,New
id_18956,17,16,EMEA,Mac,Retained
id_18957,17,16,ROW,Windows,Retained
id_18958,17,10,ROW,Windows,Retained
id_18960,17,16,EMEA,Mac,Retained
id_18961,17,12,ROW,Windows,Resurrected
id_18965,17,2,ROW,Windows,Resurrected
id_18973,17,17,ROW,Mac,New
id_18976,17,17,America,Windows,New
id_18977,17,6,ROW,Windows,Resurrected
id_18993,17,16,America,Windows,Retained
id_18996,17,16,ROW,Windows,Retained
id_19001,17,9,EMEA,Windows,Resurrected
id_19022,17,8,America,Windows,Resurrected
id_19025,17,17,EMEA,Windows,New
id_19034,17,10,America,Windows,Retained
id_19042,17,17,EMEA,Windows,New
id_19045,17,17,ROW,Unknown,New
id_19059,17,14,EMEA,Windows,Resurrected
id_19066,17,16,EMEA,Windows,Retained
id_19067,17,15,ROW,Windows,Retained
id_19074,17,16,ROW,Windows,Retained
id_19078,17,17,ROW,Windows,New
id_19081,17,14,ROW,Unknown,Retained
id_19083,17,17,EMEA,Windows,New
id_19086,17,11,ROW,Windows,Resurrected
id_19088,17,17,America,Windows,New
id_19096,17,3,EMEA,Windows,Resurrected
id_19098,17,17,ROW,Unknown,New
id_19101,17,10,ROW,Windows,Retained
id_19103,17,15,ROW,Windows,Retained
id_19104,17,17,EMEA,Windows,New
id_19110,17,2,ROW,Windows,Retained
id_19121,17,12,EMEA,Windows,Resurrected
id_19122,17,17,EMEA,Windows,New
id_19123,17,14,EMEA,Windows,Retained
id_19128,17,17,EMEA,Windows,New
id_19131,17,16,ROW,Mac,Retained
id_19159,17,16,ROW,Windows,Retained
id_19160,17,17,EMEA,Mac,New
id_19169,17,12,America,Windows,Retained
id_19172,17,17,ROW,Windows,New
id_19182,17,16,America,Windows,Retained
id_19183,17,17,America,Windows,New
id_19186,17,17,ROW,Windows,New
id_19194,17,13,EMEA,Windows,Retained
id_19199,17,14,EMEA,Windows,Resurrected
id_19206,17,4,EMEA,Unknown,Retained
id_19213,17,17,ROW,Windows,New
id_19223,17,14,ROW,Windows,Retained
id_19254,17,17,ROW,Windows,New
id_19256,17,17,America,Windows,New
id_19259,17,15,ROW,Mac,Retained
id_19262,17,4,EMEA,Windows,Retained
id_19332,17,11,ROW,Windows,Retained
id_19339,17,6,ROW,Mac,Resurrected
id_19342,17,15,ROW,Windows,Retained
id_19345,17,16,EMEA,Mac,Retained
id_19347,17,17,EMEA,Mac,New
id_19352,17,15,ROW,Windows,Retained
id_19353,17,12,ROW,Mac,Retained
id_19360,17,12,ROW,Windows,Retained
id_19368,17,15,ROW,Windows,Retained
id_19370,17,16,ROW,Windows,Retained
id_19379,17,17,ROW,Windows,New
id_19400,17,13,ROW,Windows,Retained
id_19401,17,16,America,Windows,Retained
id_19403,17,17,ROW,Windows,New
id_19419,17,15,America,Windows,Retained
id_19427,17,17,ROW,Windows,New
id_19429,17,15,ROW,Windows,Retained
id_19434,17,3,America,Windows,Resurrected
id_19439,17,6,America,Windows,Retained
id_19440,17,16,ROW,Mac,Retained
id_19454,17,17,ROW,Windows,New
id_19458,17,16,America,Mac,Retained
id_19473,17,17,ROW,Windows,New
id_19479,17,10,EMEA,Windows,Resurrected
id_19480,17,17,ROW,Windows,New
id_19481,17,15,America,Mac,Retained
id_19497,17,17,America,Windows,New
id_19498,17,13,America,Windows,Retained
id_19510,17,16,ROW,Windows,Retained
id_19511,17,14,America,Windows,Resurrected
id_19518,17,15,ROW,Windows,Retained
id_19523,17,17,ROW,Windows,New
id_19537,17,15,ROW,Mac,Resurrected
id_19541,17,8,EMEA,Windows,Retained
id_19544,17,16,ROW,Windows,Retained
id_19548,17,14,EMEA,Mac,Resurrected
id_19551,17,17,ROW,Windows,New
id_19588,17,9,EMEA,Windows,Retained
id_19590,17,14,ROW,Windows,Resurrected
id_19597,17,16,EMEA,Windows,Retained
id_19598,17,13,America,Windows,Resurrected
id_19599,17,15,America,Windows,Retained
id_19611,17,14,America,Windows,Retained
id_19620,17,16,America,Windows,Retained
id_19621,17,16,ROW,Windows,Retained
id_19631,17,17,ROW,Linux,New
id_19632,17,15,ROW,Windows,Resurrected
id_19634,17,10,America,Windows,Retained
id_19649,17,7,EMEA,Mac,Retained
id_19651,17,3,ROW,Windows,Retained
id_19653,17,17,ROW,Windows,New
id_19657,17,17,America,Mac,New
id_19664,17,17,ROW,Windows,New
id_19666,17,17,ROW,Windows,New
id_19667,17,16,ROW,Windows,Retained
id_19672,17,17,EMEA,Windows,New
id_19678,17,17,EMEA,Mac,New
id_19682,17,17,EMEA,Windows,New
id_19687,17,13,ROW,Mac,Retained
id_19694,17,16,America,Windows,Retained
id_19706,17,17,ROW,Linux,New
id_19707,17,15,ROW,Windows,Retained
id_19712,17,17,EMEA,Windows,New
id_19738,17,14,ROW,Windows,Resurrected
id_19739,17,15,EMEA,Windows,Retained
id_19745,17,16,ROW,Windows,Retained
id_19751,17,17,ROW,Windows,New
id_19752,17,14,ROW,Windows,Resurrected
id_19753,17,17,ROW,Windows,New
id_19769,17,8,ROW,Mac,Retained
id_19792,17,7,America,Windows,Retained
id_19799,17,17,America,Windows,New
id_19802,17,11,EMEA,Windows,Resurrected
id_19805,17,10,EMEA,Windows,Retained
id_19809,17,5,America,Unknown,Retained
id_19810,17,17,EMEA,Windows,New
id_19816,17,7,ROW,Windows,Resurrected
id_19820,17,15,ROW,Windows,Retained
id_19822,17,17,EMEA,Windows,New
id_19841,17,17,ROW,Windows,New
id_19861,17,15,ROW,Mac,Retained
id_19873,17,16,ROW,Unknown,Retained
